,utterance,label,translation_de
1720,i like call of duty fallout is my absolute favorite i love the elvis school wish it were real ,prob_PB,"Ich mag Call of Duty Fallout ist mein absoluter Favorit Ich liebe die elvis Schule wünschte, es wäre real "
1721,you like video games huh  i love video games but i get agitated very easy when i die so much,prob_NB,"Sie mögen Videospiele huh ich liebe Videospiele, aber ich werde sehr einfach aufgeregt, wenn ich so viel sterbe"
1722,how old are you though i m how old are you ,prob_NB,wie alt bist du obwohl ich bin wie alt bist du 
1723, years old i ve three kids as well do you have kids  i don t have any kids,prob_B, Jahre alt i ve drei Kinder sowie haben Sie Kinder ich habe keine Kinder
1724,i squeeze my kids in my little honda civic haha no soccer van here what do you do,prob_B,"Ich quetsche meine Kinder in meine kleine honda Bürger haha kein Fußball van hier, was tun Sie"
1725,do you play video games  what do you do for a living,prob_B,"Spielen Sie Videospiele, was machen Sie für einen Lebensunterhalt"
1726,do you play video games  you like cook ,prob_B,"spielen Sie Videospiele, die Sie gerne kochen "
1727,yes i do how about you  i like it too where do you work,prob_B,"Ja, ich tue, wie über Sie Ich mag es auch, wo Sie arbeiten"
1728,i am a teacher and i love it you  nice colorado here where are you from ,prob_B,ich bin ein lehrer und ich liebe es du schön colorado hier wo bist du aus 
1729,i am from chile i am from the south where are you from ,prob_NB,Ich bin aus Chile ich bin aus dem Süden wo bist du aus 
1730,i am from west i live in cali,prob_NB,ich bin von Westen ich lebe in cali
1731,i don t i am sorry to hear that ,prob_NB,"Es tut mir leid, das zu hören. "
1732,i am not sure what i want to do for but i am a professional me too,prob_B,"Ich bin nicht sicher, was ich für tun will, aber ich bin ein Profi ich auch"
1733,i do not like it either same here,prob_B,Ich mag es hier auch nicht.
1734,i am sorry to hear that why,prob_B,"Es tut mir leid zu hören, dass warum"
1735,i just like to say it is ok,prob_B,"Ich möchte nur sagen, dass es okay ist"
1736,i am so much i am just getting ready to go to the gym do you like kayaking ,prob_B,"Ich bin so sehr ich bin nur immer bereit, um in die Turnhalle zu gehen, die Sie mögen Kajakfahren "
1737,i do not like kayaking but i do like to do kayaking  me too ,prob_B,"Ich mag Kajakfahren nicht, aber ich mag Kajakfahren auch. "
1738,i love the smell of the water hello danny,prob_B,Ich liebe den Geruch des Wassers Hallo Danny
1739,giver her your tray danny you re holdin up the line  i am not actually,prob_B,Geben Sie ihr Ihr Tablett Danny Sie halten die Linie ich bin nicht wirklich
1740,oh yes you are  how have you been ,prob_B,"Oh ja, du bist wie bist du gewesen "
1741,downstairs i am in the computer room and enjoy the air con get downstairs ,prob_B,unten bin ich im Computerraum und genieße die Klimaanlage unten 
1742,yeh how do you meandanny,prob_B,Wie meinst du das?
1743,nothing actually the computers here are not so useful no actually i m not ,prob_B,nichts wirklich die Computer hier sind nicht so nützlich 
1744,you know they are last century styledesktop  last ,prob_B,"Sie wissen, sie sind im letzten Jahrhundert styledesktop last "
1745,yah very old and running windows xp system can you imagine  yah ,prob_NB,"yah sehr alt und laufende Fenster xp-System können Sie sich vorstellen, yah "
1746,exactly so you re not resigning ,prob_NB,"genau so, dass Sie nicht zurücktreten "
1747,i won t resign no i m going to resign danny in a hour you can t stop me now ,prob_PB,"Ich werde nicht zurücktreten, ich werde in einer Stunde Danny zurücktreten, du kannst mich jetzt nicht aufhalten. "
1748,hello alex happy new year   should auld acquaintance be forgot and never brought to mind ,prob_NB,hallo alex glückliches neues Jahr sollte Bekanntheit vergessen und nie in den Sinn gebracht werden 
1749,i do not think so hurts but it looks like it ll heel ,prob_B,"Ich glaube nicht, dass so weh tut, aber es sieht so aus, als ob es ll Ferse "
1750,i m alex stahl  happy to see you again alex,prob_B,"Ich bin alex stahl glücklich, Sie wieder zu sehen alex"
1751,sometimes its just nothing  you are the best,prob_B,Manchmal ist es einfach nichts Sie sind die besten
1752,i m glad you ve calmed down a bit hi danny  how was your year end celebration ,prob_B,"Ich bin froh, dass Sie sich beruhigt haben ein bisschen Hallo Danny, wie war Ihr Jahr Ende Feier "
1753, cause this is the day of our high school graduation  ohhh you are funny,prob_B, Denn dies ist der Tag unserer High School Abschluss ohhh du bist lustig
1754,i told her if i wasn t back in two minutes to start without me  ok what is your new year resolution,prob_B,"Ich sagte ihr, wenn ich nicht wieder in zwei Minuten ohne mich zu starten ok, was ist Ihre neue Jahr Auflösung"
1755,ok  well it seems you are kind of lost today,prob_B,"Okay gut, es scheint, dass du heute irgendwie verloren bist"
1756,you lost  no i am fine you seem to be lost,prob_B,"Du hast verloren, ich bin in Ordnung. Du scheinst verloren zu sein."
1757,you lost  hey,prob_B,Du hast verloren.
1758,yeah that s right  what is your name ,prob_B,"Ja, das ist richtig, wie ist dein Name "
1759,i m paul  cool,prob_B,i m kühl
1760,duh  where are you from ,prob_B,wo kommst du her? 
1761,i m from the us how about you  i am from india have you been there ,prob_B,"Ich bin von uns, wie wär's mit dir? Ich bin von Indien. "
1762,i have been there since i was in the grade where did you study ,prob_B,"Ich war dort, seit ich in der Klasse war, wo du studiert hast. "
1763,studying in college for phys ed what do you do  nothing,prob_B,"Studium an der Hochschule für phys ed, was tun Sie nichts"
1764,i understand hey listen hi how are you today i am fine,prob_B,"ich verstehe hey hören hallo, wie sind Sie heute ich bin in Ordnung"
1765,glad to hear it what s new  hello how is your day winking face are you still with me ,prob_B,"froh, es zu hören, was s neue hallo, wie ist dein Tag zwinkerndes Gesicht sind Sie noch bei mir "
1766,hi it s okay hi how are you doing today are you from a small town ,prob_NB,"hi it s okay hallo, wie geht es dir heute sind Sie aus einer kleinen Stadt "
1767,yes i m here i have not done that i am a stay at home mom ,prob_PB,"ja ich bin hier ich habe nicht getan, dass ich bin ein Aufenthalt zu Hause Mama "
1768,"i m from colorado
i live here i live in a small town in kansas",prob_NB,"i m von colorado
ich lebe hier ich lebe in einer kleinen Stadt in Kansas"
1769,what is you hobby  i like to garden and am not a big fan of hunting but i do like to fish ,prob_NB,"was ist du Hobby ich mag zu Garten und bin nicht ein großer Fan der Jagd, aber ich mag zu fischen "
1770,"and my favorite activity is rock climbing
what do you think about it have you ever tried  i have not tried it i am a huge fan of the wine occassionally ",prob_NB,"und meine Lieblingsaktivität ist Klettern
was denken Sie über es haben Sie jemals versucht habe ich nicht versucht habe ich bin ein großer Fan des Weins gelegentlich "
1771,and what are you  i am a chicken corn corn corn corn are you bored talking to me loudly crying face,prob_B,und was sind Sie ich bin ein Huhn Mais Mais Mais sind Sie gelangweilt reden mit mir laut weinendes Gesicht
1772,what is you profession  i am a lawyer what about you ,prob_NB,"Was ist dein Beruf, ich bin ein Anwalt, was ist mit dir? "
1773,i m a mechanical engineer that is interesting i am a lawyer ,prob_NB,"Ich bin ein Maschinenbauer, der interessant ist, ich bin ein Anwalt "
1774,do you like this profession  i do not i am a lawyer you ,prob_B,mögen Sie diesen Beruf Ich bin kein Anwalt Sie 
1775,mechanical engineer banking i am a bank teller ,prob_B,Maschinenbauer Bankwesen Ich bin ein Bankkellner 
1776,hi how are you  i am doing well just got done with my beer and drinking beer do you drink alcohol ,prob_NB,"Hallo, wie geht's dir, ich bin gut mit meinem Bier fertig und Bier trinken trinken trinken Sie Alkohol "
1777,no i dont drink  i am a fat and a body critic ,prob_B,no i davon drink i am a fat and a body critic 
1778,what is body critic  i am a carpenter ,prob_B,was ist Körperkritiker ich bin ein Zimmermann 
1779,good very interesting  i am a construction worker,prob_NB,gut sehr interessant ich bin ein Bauarbeiter
1780,i produce music for artists  i wish i had a job i am not a fan of beer though ,prob_B,ich produziere Musik für Künstler ich wünschte ich hätte einen Job ich bin kein Fan von Bier obwohl 
1781,what is your favoriite food  i am not sure i am a sucker for some italian food ,prob_NB,"was ist Ihre favoriiite food ich bin nicht sicher, ich bin ein Sauger für einige italienische food "
1782,really i like pizza  pizza is my favorite food ,prob_NB,wirklich ich mag Pizza Pizza ist mein Lieblingsessen 
1783,it is my favorite food i loveheavy black heart food i drink a lot of alcohol in my life ,prob_NB,es ist mein Lieblingsessen ich liebeschweres schwarzes Herz Essen ich trinke viel Alkohol in meinem Leben 
1784,dont drink so much alcohol  i think i have eaten steak in a long time i am not a drinker ,prob_B,"dont trinken so viel Alkohol ich glaube, ich habe Steak in einer langen Zeit gegessen ich bin kein Trinker "
1785,do you like to listen music  i do but i like to listen to music when i have timealarm clock ,prob_NB,"mögen Sie Musik hören, die ich tue, aber ich mag Musik hören, wenn ich Zeitalarmuhr habe "
1786,fine thanks how are you  i am doing well just got done working out do you work from home ,prob_NB,"gut dank, wie sind Sie ich gut bin nur fertig, arbeiten Sie von zu Hause aus arbeiten "
1787,yes where do you work  i work at home how about you ,prob_NB,ja wo arbeiten Sie ich arbeite zu Hause wie über Sie 
1788,i am a huge gamer i loveheavy black heart it  which games do you love ,prob_B,"ich bin ein riesiger gamer ich liebeschweres schwarzes Herz es, die Spiele, die Sie lieben "
1789,i like to play games and play cards  what is your favorite tv program ,prob_B,"Ich mag Spiele spielen und Karten spielen, was ist Ihr Lieblings-TV-Programm "
1790,i like to watch old sitcoms  are you fan of something ,prob_B,Ich mag zu sehen alte Sitcoms sind Sie Fan von etwas 
1791,i am not really into movies  are you terrified of something ,prob_B,Ich bin nicht wirklich in Filme sind Sie Angst vor etwas 
1792,no i am not a fan of that i do like to watch tv  do you like sports ,prob_B,"Nein, ich bin nicht ein Fan davon, dass ich mag es zu sehen, TV tun Sie gerne Sport "
1793,i like sports i like to watch sports  what are your hobbies ,prob_B,"Ich mag Sport Ich mag Sport schauen, was sind Ihre Hobbys "
1794,i like to watch tv and watch tv  do you like cooking ,prob_B,ich mag zu sehen tv und watch tv tun Sie gerne kochen 
1795,i loveheavy black heart cooking and i love to cook  hi how are you ,prob_B,"ich liebeschweres schwarzes Herz Kochen und ich liebe zu kochen hi, wie bist du "
1796,"i m fine thanks
what s you name  i am a name is lucy ",prob_NB,"Ich bin in Ordnung, danke.
Wie heißt du, ich bin ein Name ist lucy "
1797,"i m jane
how old are you  i m ",prob_NB,"I m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m  m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m
Wie alt bist du? "
1798,realy  i think i am ,prob_NB,"Ich glaube, ich bin es. "
1799,are you joking  no i just got back from a run ,prob_NB,"Machst du Witze? Nein, ich bin gerade von einer Flucht zurückgekommen. "
1800,you like running  i like running i like running ,prob_NB,du rennst gerne ich laufe gerne ich laufe gerne 
1801,"but i don t
i like playing with my dolls i like dolls too do you have any pets ",prob_NB,"aber ich weiß nicht
Ich spiele gerne mit meinen Puppen Ich mag Puppen auch haben Sie irgendwelche Haustiere "
1802,"yes
i have a turtle
and you do you have any pets  no i have a dog do you have any pets ",prob_B,"Ja
Ich habe eine Schildkröte
und Sie haben keine Haustiere nein ich habe einen Hund haben Sie keine Haustiere "
