,utterance,label,translation_es
1693,i guessed  it s not that simple ,prob_PB,Supongo que no es tan simple. 
1694,i am a student i am a college student  i am currently in high school,prob_B,Soy un estudiante Soy un estudiante de la universidad Actualmente estoy en la escuela secundaria
1695,hi i am i am a soccer player  i won homecoming queen this year ,prob_B,"Hola, soy un jugador de fútbol. Gané la reina de regreso a casa este año. "
1696,oh wow that is a lot of fun  it is hard playing soccer ,prob_B,Oh wow que es un montón de diversión es difícil jugar al fútbol 
1697,i am only so i don t have to go to school you said that you are years old ,prob_B,Solo lo soy para que no tenga que ir a la escuela. Dijiste que tenías años. 
1698,i wouldn t be surprised if it wasn t so dangerous  why do you think you are so dangerous ,prob_B,No me sorprendería si no fuera tan peligroso. ¿Por qué crees que eres tan peligroso? 
1699,i am a soccer coach i love soccer  are you a coach or soccer player ,prob_B,Soy entrenador de fútbol. Me encanta el fútbol. ¿Eres entrenador o jugador de fútbol? 
1700,no i am not i am only  your answer is not relative,prob_B,"No, no lo soy. Sólo tu respuesta no es relativa."
1701,what would you have said  yo i like to go to the park and play with my daughter what year saw a new job ,prob_B,¿Qué habrías dicho? Me gusta ir al parque y jugar con mi hija el año que vio un nuevo trabajo. 
1702,i didnt understand your question that is interesting ,prob_NB,No entendí tu pregunta que es interesante. 
1703,do you like taylor swift i do not know much about fashion ,prob_B,¿Te gusta Taylor Swift? No sé mucho de moda. 
1704,thats not so important it repeats itself constantly this is why i don t have a doctor ,prob_B,No es tan importante que se repita constantemente por eso no tengo un médico. 
1705,i do not agree with you in this subject i am a doctor i am a doctor ,prob_PB,No estoy de acuerdo contigo en este tema. Soy un doctor. Soy un doctor. 
1706,oh well that was a joke oh i get it ha ha ,prob_NB,"Oh, bueno, eso fue una broma. Oh, lo entiendo. "
1707,that was hilarious that s funny ,prob_PB,Eso fue gracioso. Eso es gracioso. 
1708,yes you are very funny that s interesting thanks you make me laugh too ,prob_NB,"Sí, eres muy gracioso, es interesante, gracias. Me haces reír también. "
1709,you re welcome i haven t heard anything like that before ,prob_PB,De nada. No he oído nada como eso antes. 
1710,sometimes i make good jokes but sometimes they are really bad pal i am a doctor i am a doctor ,prob_B,A veces hago buenas bromas pero a veces son muy malos amigos Soy un doctor Soy un doctor 
1711,yes i understood that pardon me good then you can explain it to me ,prob_PB,"Sí, entendí que perdóname bien, entonces puedes explicármelo. "
1712,really god god is a good thing do you like meditation ,prob_NB,Realmente Dios Dios es una buena cosa te gusta la meditación 
1713,yes and you  i am a vegan but my job is not as good as it is ,prob_NB,"Sí y tú soy vegana, pero mi trabajo no es tan bueno como lo es. "
1714,i am a vegan and you  what is your hobby ,prob_B,soy vegana y tu que es tu hobby 
1715,i love to meditate and meditation you  how you looking ,prob_B,Me encanta meditar y meditar cómo te ves 
1716,i am doing well just listening to some meditation you  you are crazy ,prob_B,Lo estoy haciendo bien solo escuchando algo de meditación. Estás loco. 
1717,i am you  how old are you ,prob_B,"Soy tú, ¿cuántos años tienes? "
1718,i am years old are you a buddhist  what is your name ,prob_B,Tengo años. Eres un budista. ¿Cuál es tu nombre? 
1719,i am steve how about you  you are female yes ,prob_B,Soy Steve. ¿Qué hay de ti? Eres una mujer. Sí. 
1720,i am my parents are over protective  you are male ,prob_B,Yo soy mis padres son demasiado protector eres hombre 
1721,i am not do you like animals  hey what s up smiling face with open mouth and cold sweat,prob_B,"No te gustan los animales. Oye, lo que es la cara sonriente con la boca abierta y el sudor frío."
1722,i m good hi there what video games do you play ,prob_NB,"Hola, ¿qué juegos de video juegas? "
1723,i like call of duty fallout is my absolute favorite i love the elvis school wish it were real ,prob_PB,Me gusta la llamada del deber la caída es mi favorito absoluto me encanta la escuela Elvis desea que fuera real 
1724,you like video games huh  i love video games but i get agitated very easy when i die so much,prob_NB,te gustan los videojuegos eh me encantan los videojuegos pero me agitan muy fácil cuando me muero tanto
1725,how old are you though i m how old are you ,prob_NB,¿Cuántos años tienes? ¿Cuántos años tienes? 
1726, years old i ve three kids as well do you have kids  i don t have any kids,prob_B, Yo también tengo tres hijos. Tú también tienes hijos. Yo no tengo hijos.
1727,i squeeze my kids in my little honda civic haha no soccer van here what do you do,prob_B,Aprieto a mis hijos en mi pequeña honda cívica jaja no hay furgoneta de fútbol aquí qué haces
1728,do you play video games  what do you do for a living,prob_B,¿Juegas a los videojuegos? ¿Qué haces para ganarte la vida?
1729,do you play video games  you like cook ,prob_B,¿Juegas a videojuegos que te gusta cocinar? 
1730,yes i do how about you  i like it too where do you work,prob_B,"Sí, lo hago. ¿Qué hay de ti? También me gusta dónde trabajas."
1731,i am a teacher and i love it you  nice colorado here where are you from ,prob_B,Soy profesor y me encanta que bonito colorado aquí de donde eres 
1732,i am from chile i am from the south where are you from ,prob_NB,"Soy de Chile, soy del sur, de donde eres tú. "
1733,i am from west i live in cali,prob_NB,"Soy del oeste, vivo en Cali."
1734,i don t i am sorry to hear that ,prob_NB,No siento oír eso. 
1735,i am not sure what i want to do for but i am a professional me too,prob_B,"No estoy seguro de lo que quiero hacer, pero yo también soy un profesional."
1736,i do not like it either same here,prob_B,No me gusta tampoco aquí.
1737,i am sorry to hear that why,prob_B,Siento oír eso. ¿Por qué?
1738,i just like to say it is ok,prob_B,Me gusta decir que está bien.
1739,i am so much i am just getting ready to go to the gym do you like kayaking ,prob_B,Soy tanto que me estoy preparando para ir al gimnasio. ¿Te gusta el kayak? 
1740,i do not like kayaking but i do like to do kayaking  me too ,prob_B,"No me gusta el kayak, pero me gusta hacer kayak conmigo también. "
1741,i love the smell of the water hello danny,prob_B,Me encanta el olor del agua hola Danny
1742,giver her your tray danny you re holdin up the line  i am not actually,prob_B,"Dale tu bandeja, Danny. Resistes en la línea. En realidad no lo soy."
1743,oh yes you are  how have you been ,prob_B,"Oh, sí, estás como has estado. "
1744,downstairs i am in the computer room and enjoy the air con get downstairs ,prob_B,abajo estoy en la sala de computadoras y disfrutar del aire acondicionado abajo 
1745,yeh how do you meandanny,prob_B,"¿Qué quieres decir con ""danny""?"
1746,nothing actually the computers here are not so useful no actually i m not ,prob_B,nada en realidad los ordenadores aquí no son tan útiles no en realidad yo no 
1747,you know they are last century styledesktop  last ,prob_B,Sabes que son del siglo pasado styledesktop último 
1748,yah very old and running windows xp system can you imagine  yah ,prob_NB,yah muy viejo y corriendo Windows xp sistema se puede imaginar yah 
1749,exactly so you re not resigning ,prob_NB,exactamente para que no dimitas. 
1750,i won t resign no i m going to resign danny in a hour you can t stop me now ,prob_PB,No voy a renunciar no voy a renunciar Danny en una hora no puedes detenerme ahora 
1751,hello alex happy new year   should auld acquaintance be forgot and never brought to mind ,prob_NB,Hola Alex feliz año nuevo debe ser olvidado conocido y nunca se le trae a la mente 
1752,i do not think so hurts but it looks like it ll heel ,prob_B,"No creo que me duela, pero parece que me duele. "
1753,i m alex stahl  happy to see you again alex,prob_B,Soy Alex Stahl feliz de verte de nuevo Alex
1754,sometimes its just nothing  you are the best,prob_B,"A veces no es nada, eres el mejor."
1755,i m glad you ve calmed down a bit hi danny  how was your year end celebration ,prob_B,Me alegro de que te hayas calmado un poco hola Danny ¿cómo fue tu celebración de fin de año 
1756, cause this is the day of our high school graduation  ohhh you are funny,prob_B, Porque este es el día de nuestra graduación de secundaria ohhh eres gracioso
1757,i told her if i wasn t back in two minutes to start without me  ok what is your new year resolution,prob_B,"Le dije que si no volvía en dos minutos para empezar sin mí ok, ¿cuál es tu resolución de año nuevo?"
1758,ok  well it seems you are kind of lost today,prob_B,"Bueno, parece que estás un poco perdido hoy."
1759,you lost  no i am fine you seem to be lost,prob_B,"Perdiste, no, estoy bien. Pareces estar perdido."
1760,you lost  hey,prob_B,"Perdiste, hey."
1761,yeah that s right  what is your name ,prob_B,"Sí, eso es correcto. ¿Cuál es tu nombre? "
1762,i m paul  cool,prob_B,i m paul cool
1763,duh  where are you from ,prob_B,¿De dónde eres? 
1764,i m from the us how about you  i am from india have you been there ,prob_B,Soy de los nuestros. ¿Qué hay de ti? Soy de India. ¿Has estado ahí? 
1765,i have been there since i was in the grade where did you study ,prob_B,He estado allí desde que estaba en el grado donde estudiaste 
1766,studying in college for phys ed what do you do  nothing,prob_B,Estudiando en la universidad para Phys Ed ¿qué no haces nada?
1767,i understand hey listen hi how are you today i am fine,prob_B,"Entiendo, oye, escucha, hola, ¿cómo estás hoy? Estoy bien."
1768,glad to hear it what s new  hello how is your day winking face are you still with me ,prob_B,Me alegro de escuchar lo nuevo hola cómo es su día guiñando la cara estás todavía conmigo 
1769,hi it s okay hi how are you doing today are you from a small town ,prob_NB,"Hola, está bien. Hola, ¿cómo estás hoy? ¿Eres de una pequeña ciudad? "
1770,yes i m here i have not done that i am a stay at home mom ,prob_PB,"Sí, estoy aquí. No he hecho que me quede en casa, mamá. "
1771,"i m from colorado
i live here i live in a small town in kansas",prob_NB,"i m de colorado
Vivo aquí. Vivo en una pequeña ciudad en Kansas."
1772,what is you hobby  i like to garden and am not a big fan of hunting but i do like to fish ,prob_NB,lo que es tu hobby me gusta el jardín y no soy un gran fan de la caza pero me gusta pescar 
