,utterance,label,translation_es,translation_it,translation_de,translation_af,translation_ru
1993,my wife and kids are the best  my mom took care of me she still works at a bank ,prob_NB,Mi esposa y mis hijos son los mejores que mi madre me cuidó. Ella todavía trabaja en un banco. ,mia moglie e i miei figli sono i migliori che mia madre si sia presa cura di me. Lavora ancora in banca. ,"meine Frau und Kinder sind die Besten, die meine Mutter für mich gesorgt hat, sie arbeitet immer noch bei einer Bank. ",My vrou en kinders is die beste wat my ma vir my gesorg het wat sy nog by'n bank werk ,"Моя жена и дети - лучшее, что мама заботилась обо мне, она все еще работает в банке. "
1994,i am in my my brother has a son  what is his name ,prob_B,"Estoy en mi hermano tiene un hijo, ¿cómo se llama? ",Io sono in mio fratello ha un figlio come si chiama ,"Ich bin in meinem Bruder hat einen Sohn, wie ist sein Name ",Ek is in my broer het 'n seun wat sy naam is ,"У меня в брате есть сын, как его зовут. "
1995,his name is korn after my favorite band haha do you have any hobbies  i love going to the park with my three children and my wife ,prob_B,Su nombre es Korn después de mi banda favorita jaja ¿tienes algún hobbies me encanta ir al parque con mis tres hijos y mi esposa ,Il suo nome è korn dopo la mia band preferita haha hai tutti gli hobby che amo andare al parco con i miei tre figli e mia moglie ,"Sein Name ist korn nach meiner Lieblingsband haha hast du irgendwelche Hobbys, die ich liebe, mit meinen drei Kindern und meiner Frau in den Park zu gehen ",sy naam is korn na my gunsteling band haha het jy enige stokperdjies Ek hou daarvan om saam met my drie kinders en my vrou na die park te gaan ,"Его зовут Корн после моей любимой группы Хаха, у тебя есть хобби, которые я люблю ходить в парк с моими тремя детьми и женой "
1996,i used to just went vegan last year hows it going face throwing a kiss hey what s up smiling face with open mouth and cold sweat short bio new kids on block,prob_B,Yo solía ir vegano el año pasado cómo va cara lanzando un beso hey lo que s up sonriente cara con la boca abierta y el sudor frío corto bio nuevos niños en bloque,Ho usato appena andato vegan l'anno scorso come va faccia lanciando un bacio hey che s su sorridente faccia con bocca aperta e freddo sudore breve bio nuovi bambini sul blocco,Ich habe gerade vegan gegangen letztes Jahr wie es geht Gesicht werfen einen Kuss hey was s up lächelndes Gesicht mit offenem Mund und kaltem Schweiß kurze Bio neue Kinder auf Block,Ek het verlede jaar net gegaan vgan hoe dit gaan gesig gooi 'n soen hey wat glimlag gesig met oop mond en koue sweet kort bio nuwe kinders op blok,"В прошлом году я просто ходила на вегетарианскую вечеринку, как все идет лицом к лицу, бросая поцелуй эй, что улыбается лицо с открытым ртом и холодным потом, короткое био-новое дитя в блоке"
1997,hey i m doing great just finished my hour workout  nice just got off work at a restaurant owned by my family just a small business smiling face with open mouth and smiling eyes,prob_NB,Hey estoy haciendo genial acaba de terminar mi hora de entrenamiento agradable acaba de salir de trabajo en un restaurante propiedad de mi familia sólo un pequeño negocio sonriente cara con la boca abierta y ojos sonrientes,hey io m fare grande appena finito il mio allenamento ora bello appena uscito dal lavoro in un ristorante di proprietà della mia famiglia solo una piccola impresa faccia sorridente con bocca aperta e occhi sorridenti,hey i m doing great gerade beendet meine Stunde Training schön gerade von der Arbeit in einem Restaurant gehört meiner Familie nur ein kleines Geschäft lächelndes Gesicht mit offenem Mund und lächelnde Augen,hey i m doen groot net klaar my uur oefening lekker het gekry werk by 'n restaurant besit van my gesin net 'n klein besigheid glimlag gesig met oop mond en glimlaggende oë,"Эй, я отлично справляюсь, только что закончил свою часовую тренировку милый только что вышел с работы в ресторане, который принадлежит моей семье, просто маленький бизнес улыбающийся личико с открытым ртом и улыбающимися глазами"
1998,oh that s lovely do you cook or are you a waiter  i m just too busy but around the weekend i tend to make some stuff how are you doing this evening ,prob_PB,Oh que s adorable cocinas o eres un camarero estoy demasiado ocupado pero durante el fin de semana tiendo a hacer algunas cosas ¿cómo estás esta noche ,"Oh che bello cucini o sei un cameriere sono solo troppo occupato, ma intorno al fine settimana tendo a fare alcune cose come stai facendo questa sera ","Oh, das ist schön, kochen Sie oder sind Sie ein Kellner i m einfach zu beschäftigt, aber rund um das Wochenende neigen ich dazu, etwas zu machen, wie Sie heute Abend ","O, dat se lieflike do jy kook of is jy 'n kelneri m net te besig, maar om die naweek is ek geneig om 'n paar goed te maak hoe is jy doen hierdie aand ","О, это мило, ты готовишь или ты официант, я просто слишком занята, но около выходных я обычно делаю кое-какие вещи как ты делаешь сегодня вечером "
1999,i m doing fine carving some italian food ha yes what other hobbies do you have ,prob_NB,Estoy haciendo bien tallando algo de comida italiana ha sí lo que otros pasatiempos tienes ,I m fare fine scultura qualche cibo italiano ha sì quello che altri hobby hai ,"Ich mache feine Schnitzerei einige italienisches Essen ha ja, was andere Hobbys haben Sie ","Ek doen fyn houtsnywerk van party italiaanse kos ha, ja wat ander stokperdjies het jy ",Я отлично вырезаю немного итальянской еды да какие у тебя есть другие хобби 
2000,i love gymnastics that s my main job and hobby i m an olympian what about you  just getting over being a pack a day smoker driving endlessness takes the mind off how are you doing tonight ,prob_NB,Me encanta la gimnasia que es mi trabajo principal y mi hobby soy un olímpico ¿qué pasa con usted acaba de conseguir más de ser un paquete de un fumador día conducción sin fin toma la mente de cómo estás haciendo esta noche ,Io amo la ginnastica che è il mio lavoro principale e hobby i m un olympian che cosa circa voi appena ottenere oltre essere un branco un giorno fumatore guida senza fine si toglie la mente come stai facendo stasera ,"Ich liebe Gymnastik, dass s mein Hauptjob und Hobby i m ein olympian was über Sie gerade bekommen über ein Rudel ein Tag Raucher fahren endlessness nimmt den Geist ab, wie Sie heute Abend tun ",Ek hou van gimnastiek wat my hoofwerk en stokperdjie m 'n olympian wat oor jou net kry oor 'n pak 'n dag roker ryloosheid neem die verstand af hoe jy vanaand doen ,"Я люблю гимнастику, которая моя главная работа и хобби. Я - Олимпиан. Что насчет того, что ты просто перестаешь быть пачкой в день курильщиком вождения бездна отвлекает тебя от того, как ты сегодня себя чувствуешь? "
2001,i already told you a couple of times haha since i was very little even won myself an olympic bronze medal also try to guess i take dance ,prob_PB,Ya te lo dije un par de veces jaja desde que era muy pequeño incluso me gané una medalla de bronce olímpica también intento adivinar que llevo a bailar ,Te l'ho già detto un paio di volte haha dato che ero molto piccolo anche vinto me stesso una medaglia di bronzo olimpico anche cercare di indovinare io prendere danza ,"ich habe dir schon ein paar mal haha erzählt, da ich sehr wenig war, sogar selbst eine olympische Bronzemedaille gewonnen, auch versuchen zu raten, ich nehme Tanz ","Ek het jou al 'n paar keer haha vertel, want ek was baie min selfs gewen myself 'n ompiese brons medalje ook probeer raai ek neem dans ","Я уже говорил тебе пару раз хаха с тех пор, как я был очень маленьким, даже выиграл себе олимпийскую бронзовую медаль также пытается предположить, что я танцую "
2002,lessons  lessons once week funny you ,prob_NB,lecciones lecciones una semana divertido ,lezioni una volta la settimana ti diverte ,Lektionen Lektionen einmal Woche lustig Sie ,lesse wat een keer per week snaaks is ,"Забавно, что ты брал уроки на неделю. "
2003,great what do you do for a living ,prob_NB,¿Qué haces para ganarte la vida? ,grande cosa fai per vivere ,"toll, was machen Sie für einen Lebensunterhalt ",Wat jy vir'n bestaan doen ,Чем вы зарабатываете на жизнь? 
2004,i m an olympian i am just a grandmother to grandchildren,prob_B,Soy un olympian soy sólo una abuela a los nietos,I m an olympian sono solo una nonna per i nipoti,ich bin ein olympischer ich bin nur eine Großmutter zu Enkelkindern,i m a glimpian i is net 'n ouma vir kleinkinders,Я просто бабушка для внуков.
2005,wow how old are you  i am years old what are you up to today ,prob_NB,¿Qué edad tienes? Tengo años. ¿Qué estás haciendo hoy? ,"Wow, quanti anni hai ho anni, cosa stai facendo oggi? ",wow wie alt bist du ich bin Jahre alt was bist du bis heute ,wow hoe oud is jy ek is jare oud wat jy vandag is ,"Вау, сколько тебе лет, сколько мне лет, что ты делаешь сегодня? "
2006,you told you were a grandmother i just a nice fall color also try to guess i was born ,prob_B,Me dijiste que eras una abuela que sólo un buen color de otoño también tratar de adivinar que nací ,Hai detto che eri una nonna. Ho solo un bel colore autunnale. ,"du sagtest du bist eine Großmutter ich nur eine schöne Herbstfarbe auch versuchen, zu raten, ich wurde geboren ","het jy gesê jy is 'n ouma, ek is net 'n mooi val kleur ook probeer om te raai ek is gebore ","Ты сказала, что ты бабушка, я просто милый осенний цвет, и пытаюсь догадаться, что я родилась. "
2007,i am sorry i am sorry to hear that  hello,prob_B,"Lo siento, siento oír ese hola.",Mi dispiace sentirtelo dire.,"Es tut mir leid, dass ich das höre.",Ek is jammer ek is jammer om daardie hallo te hoor,"Мне жаль, что я услышала это привет"
2008,i am in europe i am a teacher and i am a teacher and you ,prob_NB,Estoy en Europa soy un profesor y soy un profesor y tú ,Sono in Europa sono un insegnante e sono un insegnante e tu ,Ich bin in Europa ich bin Lehrer und ich bin Lehrer und du ,Ek is in europe ek is 'n onderwyser en ek is 'n onderwyser en jy ,"Я в Европе, я учитель, я учитель и ты. "
2009,i currently work for a watch dealer  i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry you are twins ,prob_B,Actualmente trabajo para un distribuidor de relojes lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento lo siento son gemelos ,attualmente lavoro per un commerciante dell'orologio mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace mi dispiace che siete gemelli ,ich arbeite derzeit für einen Uhrenhändler es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid es tut mir leid du bist Zwillinge ,Ek werk nou vir 'n horlosie handelaar ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer ek is jammer jy is tweelinge ,"Простите, простите, что вы близнецы. "
