,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
1836,5584,hello i am a boy and i am a teacher you  i told that i am working for a watch dealer,prob_B,,,,,
1837,5585,europe i am a teacher and i am a teacher and you ,prob_B,,,,,
1838,5586,do you have a name hi,prob_B,,,,,
1839,5587,i m good what about you i am okay do you work,prob_NB,,,,,
1840,5588,yes i am a museum guide what about you  i wait tables it is a popular club though in houston ,prob_NB,,,,,
1841,5589,do you like reading  i guess i am usually too depressed now since i lost my job a few weeks ago smirking face with glasses,prob_NB,,,,,
1842,5590,seriously i am so sorry to hear it  it was very sad but i am doing better now ,prob_NB,,,,,
1843,5591,you ll overcome this hello how are you today ,prob_B,,,,,
1844,5592,i just came from a swim i ve been swimming since a baby this is good ,prob_B,,,,,
1845,5593,yes good what will you sing i don t sing i m partly deaf,prob_B,,,,,
1846,5594,i am sorry you cannot hear what color is your hair  my hair are naturally black but i dyed them violet what about you,prob_B,,,,,
1847,5595,do you have kids i ve a ton of them  nice to see you ,prob_B,,,,,
1848,5596,fine i hear you ,prob_PB,,,,,
1849,5597,what s your favorite beverage  i d like to say that true answer is lawyer,prob_B,,,,,
1850,5598,i m a huge coffee lover  this is so sad ,prob_B,,,,,
1851,5599,what s your favorite color  i like red reminds me of summer time ,prob_NB,,,,,
1852,5600,me too but i hate pink  i am a pretty good musician i am a programmer and own a studio what is your job ,prob_NB,,,,,
1853,5601,it s cool unfortunately i don t really like music but i enjoy mountain biking  i like to hike and go mountain climbing ,prob_NB,,,,,
1854,5602,we have a lot in common  i m not a man ,prob_PB,,,,,
1855,5603,i m an impatient person i despise long lines hopefully justin will let me in front we live in simulation right  you asked me about my job i am shop assistant and my father was a construction worker ,prob_B,,,,,
1856,5604,i am a programmer and own a studio  nice name ,prob_B,,,,,
1857,5605,what s yours  i am good i am just watching the news,prob_PB,,,,,
1858,5606,jh so what s new in your town  yes there are a lot of cities,prob_PB,,,,,
1859,5607,i live in the midwest what do you do ,prob_B,,,,,
1860,5608,i work at a local shelter oh is it for humans or animals ,prob_B,,,,,
1861,5609,i do not know i am a vet veterinarian so it s an animal shelter,prob_B,,,,,
1862,5610,yes i have a dog named after a long walk hahaha what was the result of that walk how did you name it ,prob_B,,,,,
1863,5611,i was born in the usa me too,prob_B,,,,,
1864,5612,i do not like it either umm i like usa,prob_B,,,,,
1865,5613,i love the usa i am from florida i was born in what is your age ,prob_B,,,,,
1866,5614,my age is a baby a year old hi how are you ,prob_B,,,,,
1867,5615,not so good but i went hiking today so it is nice i love hiking i love hiking ,prob_NB,,,,,
1868,5616,do you this is cool let s go hike together no i do not i do ,prob_B,,,,,
1869,5617,okay do you like to exercise  i do but i do enjoy it ,prob_PB,,,,,
1870,5618,this is nice do you eat healthy food  yes i do i eat healthy food ,prob_NB,,,,,
1871,5619,nice you must be a really nice guy yes i am i am a very good guy ,prob_NB,,,,,
1872,5620,do you have a girlfriend  no i am not married ,prob_NB,,,,,
1873,5621,me too i just broke up recently i am sorry to hear that ,prob_NB,,,,,
1874,5622,it s okay i m still young i am sorry to hear that ,prob_PB,,,,,
1875,5623,okay bye i am sorry to hear that ,prob_PB,,,,,
1876,5624,hey i m doing math hey what are you doing ,prob_NB,,,,,
1877,5625,math homework oh really ,prob_NB,,,,,
1878,5626,yeah it s hard how hard can it be ,prob_NB,,,,,
1879,5627,just kidding it s actually quite easy i can already tell this isn t going to work ,prob_PB,,,,,
1880,5628,i will do my best where did you get that ,prob_PB,,,,,
1881,5629,i m sorry  why ,prob_B,,,,,
1882,5630,i m leaving in a couple of hours where are you from  i m from singapore,prob_B,,,,,
1883,5631,i m from here maybe i know him  who do you know ,prob_B,,,,,
1884,5632, who  do you have any friends ,prob_B,,,,,
1885,5633,so um what did fiona say about me  well hello there i love to read i love to read,prob_B,,,,,
1886,5634,hello i like reading too but i m more of a music fan i love taylor swift i do not know much about fashion i like to read ,prob_PB,,,,,
1887,5635,taylor swift is a singer not a model i am not sure i am a huge fan of music ,prob_PB,,,,,
1888,5636,do you like country hey that s interesting ,prob_B,,,,,
1889,5637,are you single i am unattached how about you ,prob_NB,,,,,
1890,5638,i m getting married soon i am a mother of five years old,prob_NB,,,,,
1891,5639,wow how old are you  i m fine how are you ,prob_B,,,,,
1892,5640,hi i am a mother of five years  it s not a job,prob_B,,,,,
1893,5641,i don t want to see this coming  what do you do for a living,prob_B,,,,,
1894,5642,cool i m a teacher in kindergarten hi i am a teacher i love to be in the olympics ,prob_B,,,,,
1895,5643,i m fine where do you live  smiling face with open mouth and smiling eyes i live in california ,prob_NB,,,,,
1896,5644,wow that must be a great experience i also want to move there smiling face with open mouth it is i love it smiling face with open mouth and smiling eyes,prob_NB,,,,,
1897,5645,i work for a living  what is your occupatiob ,prob_B,,,,,
1898,5646,what company  i work for a company ,prob_PB,,,,,
1899,5647,you must retire soon  i am not sure but i am not sure ,prob_PB,,,,,
1900,5648,i do not really have a lot of time to cook  i do,prob_B,,,,,
1901,5649,i like to do that with my friends i m married ,prob_B,,,,,
1902,5650,yeah i don t like to work because of that i am a vegetarian i am a vegetarian ,prob_PB,,,,,
1903,5651,what is your favorite food that s cool i am a woman and i am a woman and i am a woman and you ,prob_PB,,,,,
1904,5652,i am a man i am single,prob_PB,,,,,
1905,5653,so what do you imply i am a woman and i am a woman and i am a woman and you ,prob_PB,,,,,
1906,5654,hahahahaha i am a woman and i am a woman and you ,prob_PB,,,,,
1907,5655,i get it woman i like pizza and you ,prob_PB,,,,,
1908,5656,i love italian food and garlic bread i am a woman and i am a woman and i am a woman and you ,prob_B,,,,,
1909,5657,do you workout i am a woman and i am a woman and you ,prob_B,,,,,
1910,5658,hey i am a woman and i am a woman and you  hi how is your day winking face,prob_B,,,,,
1911,5659,wonderful how is yours  i am doing well just got done eating supper ,prob_NB,,,,,
1912,5660,bon apetit where do you work i am a stay at home mom i am a chef ,prob_NB,,,,,
1913,5661,do you like to play chess are you there  i am not i am a stay at home mom ,prob_PB,,,,,
1914,5662,did you ever played chess  i played the violin in high school i have never been out of the country ,prob_PB,,,,,
1915,5663,i am a stay at home mom how about you  i don t have any job right now ,prob_B,,,,,
1916,5664,i do not think i would like that i am a fat  tell me about your job,prob_B,,,,,
1917,5665,i am a stay at home mom how about you  forget about me what would you like to do,prob_B,,,,,
1918,5666,i love to travel and see the world did you traveled before,prob_B,,,,,
1919,5667,i had to go to the beach a lot but i have never been  give me a secret,prob_B,,,,,
1920,5668,i would loveheavy black heart to try that  i live in california near the beach,prob_B,,,,,
1921,5669,nice do you swim a lot  yes i do i swim and surf,prob_NB,,,,,
1922,5670,that is nice do you like sports  i do but i like to play football but i like to play with friends ,prob_NB,,,,,
1923,5671,football sounds nice do you watch world cup  i do i like to watch football but i love it ,prob_PB,,,,,
1924,5672,what about other sports  i like football basketball basketball basketball basketball basketball,prob_B,,,,,
1925,5673,you are the fan of basketball do you play it  i do not play but i do play professionally,prob_B,,,,,
1926,5674,are you a professional basketball player  no i play for the celtics,prob_B,,,,,
1927,5675,okay do you exercise often  yes i do i try to stay healthy,prob_NB,,,,,
1928,5676,nice do you eat healthy food  yes i do i love to eat healthy,prob_NB,,,,,
1929,5677,you are really nice guy yes i am i am ,prob_PB,,,,,
1930,5678,i work at a bank you  hi,prob_B,,,,,
1931,5679,i like taylor swift she s my favorite singer oh nice i like her too but my favorite singer of all time is michael jacksonsmiling face with heart shaped eyes,prob_B,,,,,
1932,5680,i am in the states so i have to go to the states i am in the states  where exactly in the states are you ,prob_B,,,,,
1933,5681,that s cool i am in the midwest and you  ny but i want to move to california after i ll graduate from high school in two yearssmiling face with smiling eyes,prob_B,,,,,
1934,5682,i like taylor swift but i also like taylor swift she is my favorite singer ye i already knowface with tears of joy i really like her blonde hair but my is brown and curly btw what is your name ,prob_B,,,,,
1935,5683,i am in the states so i have to go to the states i am in the states you  ye me too what is your favorite food ,prob_B,,,,,
1936,5684,that s cool i am in the midwest and you  ny,prob_B,,,,,
1937,5685,i like taylor swift but i also like taylor swift but i also like taylor swift she is my favorite singer what is your favorite food ,prob_B,,,,,
1938,5686,that s cool i am in the midwest and you  you are not really smart didn t you ,prob_B,,,,,
1939,5687,i like taylor swift but i also like taylor swift but i also like taylor swift she is a great singer what is your name ,prob_B,,,,,
1940,5688,hi alex it s all right ,prob_PB,,,,,
1941,5689,good to know good what s up ,prob_NB,,,,,
1942,5690,well so so well ,prob_NB,,,,,
1943,5691,yeah a lot of work lonely life you know you must ve been a lot of laughs when you were a kid lonely huh ,prob_NB,,,,,
1944,5692,yeah being a kid is actually great i hate being a grown up yeah we ve totally grown up since then ,prob_NB,,,,,
1945,5693,a lot oh please so they were really impressed with you at work ,prob_PB,,,,,
1946,5694,not actually i am loser wait what ,prob_NB,,,,,
1947,5695,yeah no good things happening around here lately not so good lately ,prob_NB,,,,,
1948,5696,nope quite bad lots of complaints from clients nope ,prob_PB,,,,,
1949,5697,have you deal with clients before  deal ,prob_B,,,,,
1950,5698,hey what s up smiling face with open mouth and cold sweat cut a long story short was born in somalia hello i was born in russia but now i live in the us ,prob_B,,,,,
1951,5699,cuddling up with my dog always makes me feel better how are you doing  i m fine what s you dog s name ,prob_B,,,,,
1952,5700,i m also doing well i just got home from a trip to norway also try to guess now i live  in the us ,prob_B,,,,,
1953,5701,in united states funny you  what do you do for a living ,prob_B,,,,,
1954,5702,i work in an office building it has also paid well and supports my love of cars i also like cars i spend all my money on them ,prob_B,,,,,
1955,5703,i do not know how to swim me too ,prob_B,,,,,
1956,5704,i like to sing but only in the shower scared of what others would think lol i go to the gym most days just to socialize ,prob_B,,,,,
1957,5705,i do it a week its relaxing yeah do you have any hobbies ,prob_B,,,,,
1958,5706,i enjoy making friends and exercising how about you  i like cars and go to gym as well ,prob_B,,,,,
1959,5707,huh that is an interesting combination say more  i work from home ,prob_B,,,,,
1960,5708,hey it s going awful because i have to go to school which i hate are you normal pouting face,prob_NB,,,,,
1961,5709,what s wrong with that  it is a landmark museum i am a huge fan of horror movies ,prob_B,,,,,
1962,5710,cool i love horrors too i am in a relationship with my dad he is a retired cop ,prob_B,,,,,
1963,5711,what do you mean in a relationship this is not okay i am not sure what that means i am more of a movie person ,prob_B,,,,,
1964,5712,do you have a lot of friends do you have a lot of friends  i live in california how about you ,prob_B,,,,,
1965,5713,it s now what i m asking i am not sure what that means i am sorry ,prob_B,,,,,
1966,5714,i want to be a geologist  will you answer the question ,prob_B,,,,,
1967,5715,i will try i am not sure if i could do that  tell me about your friends,prob_B,,,,,
